,price,volume
700475,700475,20
700500,700500,20
700525,700525,20
700550,700550,20
700575,700575,20
700600,700600,20
700625,700625,20
700650,700650,20
700675,700675,20
700700,700700,20
700725,700725,20
700750,700750,20
700775,700775,20
700800,700800,20
700825,700825,20
700850,700850,21
700875,700875,21
700900,700900,21
700925,700925,21
700950,700950,21
700975,700975,21
701000,701000,21
701025,701025,21
701050,701050,21
701075,701075,21
701100,701100,21
701125,701125,21
701150,701150,21
701175,701175,21
701200,701200,21
701225,701225,21
701250,701250,21
701275,701275,21
701300,701300,21
701325,701325,21
701350,701350,21
701375,701375,21
701400,701400,21
701425,701425,21
701450,701450,21
701475,701475,21
701500,701500,21
701525,701525,21
701550,701550,21
701575,701575,21
701600,701600,21
701625,701625,21
701650,701650,21
701675,701675,21
701700,701700,21
701725,701725,21
701750,701750,21
701775,701775,21
701800,701800,21
701825,701825,21
701850,701850,21
701875,701875,21
701900,701900,21
701925,701925,21
701950,701950,21
701975,701975,21
702000,702000,21
702025,702025,21
702050,702050,21
702075,702075,21
702100,702100,21
702125,702125,21
702150,702150,21
702175,702175,21
702200,702200,21
702225,702225,21
702250,702250,21
702275,702275,21
702300,702300,21
702325,702325,21
702350,702350,21
702375,702375,21
702400,702400,21
702425,702425,21
702450,702450,21
702475,702475,21
702500,702500,21
702525,702525,21
702550,702550,21
702575,702575,21
702600,702600,21
702625,702625,21
702650,702650,21
702675,702675,21
702700,702700,21
702725,702725,21
702750,702750,21
702775,702775,21
702800,702800,21
702825,702825,21
702850,702850,21
702875,702875,21
702900,702900,22
702925,702925,22
702950,702950,22
702975,702975,22
703000,703000,22
703025,703025,22
703050,703050,22
703075,703075,22
703100,703100,22
703125,703125,21
703150,703150,21
703175,703175,21
703200,703200,21
703225,703225,21
703250,703250,21
703275,703275,21
703300,703300,21
703325,703325,21
703350,703350,21
703375,703375,21
703400,703400,21
703425,703425,21
703450,703450,21
703475,703475,21
703500,703500,21
703525,703525,21
703550,703550,21
703575,703575,22
703600,703600,22
703625,703625,22
703650,703650,22
703675,703675,22
703700,703700,22
703725,703725,22
703750,703750,22
703775,703775,22
703800,703800,22
703825,703825,22
703850,703850,22
703875,703875,22
703900,703900,22
703925,703925,22
703950,703950,22
703975,703975,22
704000,704000,22
704025,704025,22
704050,704050,22
704075,704075,22
704100,704100,22
704125,704125,22
704150,704150,22
704175,704175,22
704200,704200,22
704225,704225,22
704250,704250,22
704275,704275,22
704300,704300,22
704325,704325,22
704350,704350,22
704375,704375,22
704400,704400,22
704425,704425,22
704450,704450,22
704475,704475,22
704500,704500,22
704525,704525,22
704550,704550,22
704575,704575,22
704600,704600,22
704625,704625,22
704650,704650,22
704675,704675,22
704700,704700,22
704725,704725,22
704750,704750,22
704775,704775,22
704800,704800,22
704825,704825,22
704850,704850,22
704875,704875,22
704900,704900,22
704925,704925,22
704950,704950,22
704975,704975,22
705000,705000,21
705025,705025,21
705050,705050,21
705075,705075,21
705100,705100,20
705125,705125,20
705150,705150,20
705175,705175,20
705200,705200,21
705225,705225,21
705250,705250,21
705275,705275,21
705300,705300,21
705325,705325,21
705350,705350,21
705375,705375,21
705400,705400,21
705425,705425,21
705450,705450,21
705475,705475,21
705500,705500,21
705525,705525,21
705550,705550,21
705575,705575,21
705600,705600,21
705625,705625,21
705650,705650,21
705675,705675,21
705700,705700,21
705725,705725,21
705750,705750,21
705775,705775,21
705800,705800,21
705825,705825,21
705850,705850,21
705875,705875,21
705900,705900,21
705925,705925,21
705950,705950,21
705975,705975,21
706000,706000,20
706025,706025,20
706050,706050,20
706075,706075,20
706100,706100,20
706125,706125,20
706150,706150,20
706175,706175,20
706200,706200,20
706225,706225,19
706250,706250,19
706275,706275,19
706300,706300,19
706325,706325,19
706350,706350,19
706375,706375,19
706400,706400,19
706425,706425,19
706450,706450,19
706475,706475,19
706500,706500,19
706525,706525,19
706550,706550,19
706575,706575,19
706600,706600,19
706625,706625,19
706650,706650,19
706675,706675,19
706700,706700,19
706725,706725,19
706750,706750,19
706775,706775,19
706800,706800,19
706825,706825,19
706850,706850,19
706875,706875,19
706900,706900,19
706925,706925,19
706950,706950,19
706975,706975,19
707000,707000,19
707025,707025,19
707050,707050,19
707075,707075,19
707100,707100,19
707125,707125,19
707150,707150,19
707175,707175,19
707200,707200,19
707225,707225,19
707250,707250,19
707275,707275,19
707300,707300,19
707325,707325,19
707350,707350,19
707375,707375,19
707400,707400,19
707425,707425,19
707450,707450,19
707475,707475,20
707500,707500,20
707525,707525,20
707550,707550,20
707575,707575,20
707600,707600,20
707625,707625,20
707650,707650,20
707675,707675,20
707700,707700,20
707725,707725,20
707750,707750,20
707775,707775,20
707800,707800,20
707825,707825,20
707850,707850,20
707875,707875,20
707900,707900,20
707925,707925,20
707950,707950,20
707975,707975,20
708000,708000,19
708025,708025,19
708050,708050,19
708075,708075,19
708100,708100,19
708125,708125,19
708150,708150,19
708175,708175,19
708200,708200,19
708225,708225,19
708250,708250,19
708275,708275,19
708300,708300,19
708325,708325,19
708350,708350,19
708375,708375,19
708400,708400,18
708425,708425,18
708450,708450,18
708475,708475,18
708500,708500,18
708525,708525,18
708550,708550,18
708575,708575,18
708600,708600,18
708625,708625,18
708650,708650,18
708675,708675,18
708700,708700,18
708725,708725,18
708750,708750,18
708775,708775,18
708800,708800,18
708825,708825,18
708850,708850,18
708875,708875,18
708900,708900,18
708925,708925,18
708950,708950,18
708975,708975,18
709000,709000,18
709025,709025,18
709050,709050,18
709075,709075,18
709100,709100,18
709125,709125,18
709150,709150,18
709175,709175,18
709200,709200,18
709225,709225,18
709250,709250,18
709275,709275,18
709300,709300,18
709325,709325,18
709350,709350,18
709375,709375,18
709400,709400,18
709425,709425,18
709450,709450,18
709475,709475,18
709500,709500,18
709525,709525,18
709550,709550,18
709575,709575,18
709600,709600,18
709625,709625,19
709650,709650,19
709675,709675,19
709700,709700,19
709725,709725,19
709750,709750,19
709775,709775,18
709800,709800,18
709825,709825,18
709850,709850,18
709875,709875,18
709900,709900,18
709925,709925,18
709950,709950,18
709975,709975,18
710000,710000,18
710025,710025,18
710050,710050,18
710075,710075,18
710100,710100,18
710125,710125,18
710150,710150,18
710175,710175,18
710200,710200,18
710225,710225,18
710250,710250,18
710275,710275,18
710300,710300,18
710325,710325,18
710350,710350,17
710375,710375,17
710400,710400,17
710425,710425,17
710450,710450,17
710475,710475,17
710500,710500,17
710525,710525,17
710550,710550,16
710575,710575,16
710600,710600,16
710625,710625,16
710650,710650,16
710675,710675,16
710700,710700,16
710725,710725,16
710750,710750,16
710775,710775,16
710800,710800,16
710825,710825,16
710850,710850,16
710875,710875,16
710900,710900,16
710925,710925,16
710950,710950,16
710975,710975,16
711000,711000,16
711025,711025,16
711050,711050,16
711075,711075,16
711100,711100,16
711125,711125,16
711150,711150,16
711175,711175,16
711200,711200,17
711225,711225,17
711250,711250,17
711275,711275,17
711300,711300,17
711325,711325,17
711350,711350,17
711375,711375,17
711400,711400,17
711425,711425,17
711450,711450,17
711475,711475,17
711500,711500,17
711525,711525,17
711550,711550,17
711575,711575,17
711600,711600,17
711625,711625,16
711650,711650,16
711675,711675,16
711700,711700,16
711725,711725,16
711750,711750,16
711775,711775,16
711800,711800,16
711825,711825,16
711850,711850,15
711875,711875,15
711900,711900,15
711925,711925,15
711950,711950,15
711975,711975,15
712000,712000,15
712025,712025,15
712050,712050,15
712075,712075,15
712100,712100,15
712125,712125,15
712150,712150,15
712175,712175,15
712200,712200,15
712225,712225,15
712250,712250,14
712275,712275,14
712300,712300,14
712325,712325,14
712350,712350,14
712375,712375,14
712400,712400,14
712425,712425,14
712450,712450,14
712475,712475,14
712500,712500,14
712525,712525,14
712550,712550,14
712575,712575,14
712600,712600,14
712625,712625,14
712650,712650,14
712675,712675,14
712700,712700,14
712725,712725,14
712750,712750,14
712775,712775,14
712800,712800,14
712825,712825,14
712850,712850,14
712875,712875,14
712900,712900,14
712925,712925,14
712950,712950,14
712975,712975,14
713000,713000,14
713025,713025,14
713050,713050,14
713075,713075,14
713100,713100,14
713125,713125,13
713150,713150,13
713175,713175,13
713200,713200,13
713225,713225,13
713250,713250,13
713275,713275,13
713300,713300,13
713325,713325,13
713350,713350,13
713375,713375,13
713400,713400,13
713425,713425,13
713450,713450,13
713475,713475,13
713500,713500,13
713525,713525,13
713550,713550,13
713575,713575,13
713600,713600,13
713625,713625,13
713650,713650,13
713675,713675,13
713700,713700,13
713725,713725,13
713750,713750,13
713775,713775,13
713800,713800,13
713825,713825,13
713850,713850,13
713875,713875,13
713900,713900,13
713925,713925,13
713950,713950,13
713975,713975,13
714000,714000,12
714025,714025,12
714050,714050,12
714075,714075,12
714100,714100,12
714125,714125,12
714150,714150,11
714175,714175,11
714200,714200,11
714225,714225,11
714250,714250,11
714275,714275,11
714300,714300,11
714325,714325,11
714350,714350,11
714375,714375,11
714400,714400,10
714425,714425,10
714450,714450,10
714475,714475,10
714500,714500,10
714525,714525,9
714550,714550,9
714575,714575,9
714600,714600,9
714625,714625,9
714650,714650,9
714675,714675,9
714700,714700,9
714725,714725,9
714750,714750,8
714775,714775,8
714800,714800,8
714825,714825,8
714850,714850,8
714875,714875,8
714900,714900,8
714925,714925,8
714950,714950,8
714975,714975,8
715000,715000,8
715025,715025,8
715050,715050,8
715075,715075,8
715100,715100,8
715125,715125,8
715150,715150,8
715175,715175,8
715200,715200,8
715225,715225,8
715250,715250,8
715275,715275,8
715300,715300,8
715325,715325,8
715350,715350,8
715375,715375,8
715400,715400,8
715425,715425,8
715450,715450,8
715475,715475,8
715500,715500,8
715525,715525,8
715550,715550,8
715575,715575,8
715600,715600,8
715625,715625,8
715650,715650,8
715675,715675,8
715700,715700,8
715725,715725,8
715750,715750,8
715775,715775,8
715800,715800,8
715825,715825,8
715850,715850,8
715875,715875,8
715900,715900,8
715925,715925,8
715950,715950,8
715975,715975,8
716000,716000,8
716025,716025,8
716050,716050,8
716075,716075,8
716100,716100,8
716125,716125,8
716150,716150,8
716175,716175,8
716200,716200,8
716225,716225,8
716250,716250,8
716275,716275,8
716300,716300,8
716325,716325,8
716350,716350,8
716375,716375,8
716400,716400,8
716425,716425,8
716450,716450,8
716475,716475,8
716500,716500,7
716525,716525,7
716550,716550,7
716575,716575,7
716600,716600,7
716625,716625,7
716650,716650,7
716675,716675,7
716700,716700,7
716725,716725,7
716750,716750,7
716775,716775,7
716800,716800,7
716825,716825,7
716850,716850,7
716875,716875,7
716900,716900,7
716925,716925,7
716950,716950,7
716975,716975,7
717000,717000,7
717025,717025,7
717050,717050,7
717075,717075,7
717100,717100,7
717125,717125,7
717150,717150,7
717175,717175,7
717200,717200,7
717225,717225,7
717250,717250,7
717275,717275,7
717300,717300,7
717325,717325,7
717350,717350,7
717375,717375,7
717400,717400,7
717425,717425,7
717450,717450,7
717475,717475,8
717500,717500,8
717525,717525,8
717550,717550,8
717575,717575,8
717600,717600,8
717625,717625,8
717650,717650,8
717675,717675,8
717700,717700,8
717725,717725,8
717750,717750,8
717775,717775,8
717800,717800,8
717825,717825,8
717850,717850,8
717875,717875,8
717900,717900,8
717925,717925,8
717950,717950,8
717975,717975,9
718000,718000,9
718025,718025,9
718050,718050,9
718075,718075,9
718100,718100,9
718125,718125,9
718150,718150,9
718175,718175,9
718200,718200,9
718225,718225,9
718250,718250,9
718275,718275,9
718300,718300,9
718325,718325,9
718350,718350,9
718375,718375,9
718400,718400,9
718425,718425,9
718450,718450,9
718475,718475,8
718500,718500,8
718525,718525,8
718550,718550,8
718575,718575,8
718600,718600,8
718625,718625,8
718650,718650,8
718675,718675,8
718700,718700,8
718725,718725,8
718750,718750,8
718775,718775,8
718800,718800,8
718825,718825,8
718850,718850,8
718875,718875,8
718900,718900,8
718925,718925,8
718950,718950,8
718975,718975,7
719000,719000,7
